Symbol,Name,Sector,Value,Close,Grade
TSN,Tyson Foods  Inc.,Consumer Defensive,0.09989,93.21,1.8827
SID,Companhia Siderurgica Nacional ,Basic Materials,0.02688,4.69,1.8804
MTH,Meritage Homes Corporation,Consumer Cyclical,0.0136,116.07,1.8795
MS,Morgan Stanley,Financial Services,0.09716,102.55,1.7929
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.00956,165.59,1.775
PTR,PetroChina Company Limited,Energy,0.03349,49.57,1.7581
CTSH,Cognizant Technology Solutions ,Technology,0.23903,87.2,1.7182
TOL,Toll Brothers  Inc.,Consumer Cyclical,0.0118,67.27,1.7014
CI,Cigna Corporation,Healthcare,0.13105,233.18,1.6544
LOGI,Logitech International S.A. - R,Technology,0.01591,82.51,1.6112
WLK,Westlake Chemical Corporation,Basic Materials,0.0131,105.04,1.6102
ACN,Accenture plc,Technology,0.18535,370.75,1.6054
MHO,M/I Homes  Inc.,Consumer Cyclical,0.0047,59.38,1.5527
LYB,LyondellBasell Industries NV,Basic Materials,0.46167,101.37,1.5217
CIG,Comp En De Mn Cemig,Utilities,0.03034,2.2,1.5094
VALE,VALE S.A.,Basic Materials,0.31701,15.3,1.4391
CHT,Chunghwa Telecom Co.  Ltd.,Communication Services,0.01765,41.7,1.3862
TRV,The Travelers Companies  Inc.,Financial Services,0.4127,163.05,1.3805
FINV,FinVolution Group,Financial Services,0.00069,4.67,1.3758
HIMX,Himax Technologies  Inc.,Technology,0.01074,12.68,1.3753
DOX,Amdocs Limited,Technology,0.01392,75.68,1.366
CSAN,Cosan S.A.,Energy,0.03204,14.06,1.3606
LU,Lufax Holding Ltd,Financial Services,0.09362,5.05,1.3395
LRCX,Lam Research Corporation,Technology,0.62565,686.77,1.3382
BZH,Beazer Homes USA  Inc.,Consumer Cyclical,0.00205,20.97,1.3224
WDC,Western Digital Corporation,Technology,0.36166,66.51,1.3155
TD,Toronto Dominion Bank (The),Financial Services,1.70189,81.37,1.3147
KB,KB Financial Group Inc,Financial Services,0.00274,52.31,1.3091
INTC,Intel Corporation,Technology,1.0269,54.94,1.2879
VSH,Vishay Intertechnology  Inc.,Technology,0.04132,21.64,1.2877
VZ,Verizon Communications Inc.,Communication Services,0.80425,53.52,1.286
KLAC,KLA Corporation,Technology,0.07783,421.48,1.281
ELP,Companhia Paranaense de Energia,Utilities,0.00751,5.51,1.2777
SHG,Shinhan Financial Group Co Ltd,Financial Services,0.0039,33.32,1.2652
LDOS,Leidos Holdings  Inc.,Technology,0.43909,92.48,1.2363
LX,LexinFintech Holdings Ltd.,Financial Services,0.00913,3.62,1.2119
PGR,Progressive Corporation (The),Financial Services,0.05485,109.26,1.207
NXPI,NXP Semiconductors N.V.,Technology,0.14754,221.86,1.1969
TXN,Texas Instruments Incorporated,Technology,0.94702,184.15,1.1952
KEYS,Keysight Technologies Inc.,Technology,0.15643,186.61,1.1695
CCS,Century Communities  Inc.,Consumer Cyclical,0.0941,70.88,1.1344
BNTX,BioNTech SE,Healthcare,0.17055,211.84,1.1266
CNQ,Canadian Natural Resources Limi,Energy,1.04047,47.29,1.1255
KLIC,Kulicke and Soffa Industries  I,Technology,0.00384,57.96,1.106
BEN,Franklin Resources  Inc.,Financial Services,0.0216,35.16,1.1052
IX,Orix Corp,Financial Services,0.05421,111.64,1.0844
DIOD,Diodes Incorporated,Technology,0.02431,96.91,1.0616
AIZ,Assurant  Inc.,Financial Services,0.07342,158.74,1.0577
FORTY,Formula Systems (1985) Ltd.,Technology,0.04333,115.05,1.0527
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,0.12631,3.66,1.0402
SAFM,Sanderson Farms  Inc.,Consumer Defensive,0.00687,188.57,1.0313
UWMC,UWM Holdings Corporation,Financial Services,0.28756,5.93,1.0286
LMT,Lockheed Martin Corporation,Industrials,0.08855,365.18,1.0274
KT,KT Corporation,Communication Services,0.00175,13.11,1.0198
RILY,B. Riley Financial  Inc.,Financial Services,0.00976,84.54,1.0072
ECPG,Encore Capital Group Inc,Financial Services,0.03608,63.97,0.9931
SBLK,Star Bulk Carriers Corp.,Industrials,0.01002,21.29,0.991
HDB,HDFC Bank Limited,Financial Services,0.01485,70.42,0.9787
CAJ,Canon  Inc.,Technology,0.00384,24.16,0.9778
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.04312,31.21,0.9665
TM,Toyota Motor Corporation,Consumer Cyclical,0.10286,211.37,0.9646
UHS,Universal Health Services  Inc.,Healthcare,0.29521,133.05,0.9627
TTEC,TTEC Holdings  Inc.,Technology,0.05534,87.45,0.9351
BCH,Banco De Chile Banco De Chile,Financial Services,0.0,18.05,0.9288
PAGS,PagSeguro Digital Ltd.,Technology,0.30143,23.55,0.9288
BSAC,Banco Santander - Chile,Financial Services,0.0,18.07,0.9246
TAK,Takeda Pharmaceutical Company L,Healthcare,0.20762,14.56,0.9003
GMS,GMS Inc.,Industrials,0.01486,56.62,0.8998
AKAM,Akamai Technologies  Inc.,Technology,0.16713,110.54,0.8953
TTE,TotalEnergies SE,Energy,2.22158,55.52,0.8943
ABG,Asbury Automotive Group Inc,Consumer Cyclical,0.107,167.37,0.8899
GRVY,GRAVITY Co.  Ltd.,Communication Services,1e-05,65.65,0.8805
DOW,Dow Inc.,Basic Materials,0.8162,59.94,0.8795
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,0.19318,33.23,0.877
TEL,TE Connectivity Ltd. New Switze,Technology,0.75927,159.62,0.8753
QIWI,QIWI plc,Technology,4e-05,8.01,0.8662
UNM,Unum Group,Financial Services,0.36385,27.75,0.8617
DQ,DAQO New Energy Corp.,Technology,0.0055,41.22,0.8601
WGO,Winnebago Industries  Inc.,Consumer Cyclical,0.09479,74.35,0.8524
SCVL,Shoe Carnival  Inc.,Consumer Cyclical,0.05291,37.69,0.8452
ZEUS,Olympic Steel  Inc.,Basic Materials,0.00036,25.37,0.8408
ACH,Aluminum Corporation of China L,Basic Materials,0.34068,14.02,0.8399
CMC,Commercial Metals Company,Basic Materials,0.10189,35.61,0.8236
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,0.05524,148.74,0.8105
ALL,Allstate Corporation (The),Financial Services,1.07528,125.95,0.8078
OPY,Oppenheimer Holdings  Inc.,Financial Services,0.00182,47.88,0.7921
UI,Ubiquiti Inc.,Technology,0.31228,299.37,0.7833
HMC,Honda Motor Company  Ltd.,Consumer Cyclical,0.05256,30.89,0.7642
ON,ON Semiconductor Corporation,Technology,1.1646,64.64,0.753
CANG,Cango Inc.,Communication Services,0.00438,3.22,0.7502
SLGN,Silgan Holdings Inc.,Consumer Cyclical,0.33712,43.08,0.7494
BJ,BJ's Wholesale Club Holdings  I,Consumer Defensive,0.06691,65.69,0.7491
MFG,Mizuho Financial Group  Inc. Sp,Financial Services,0.09186,2.69,0.7471
AVAL,Grupo Aval Acciones y Valores S,Financial Services,0.0,5.11,0.742
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.13633,304.21,0.7417
LGIH,LGI Homes  Inc.,Consumer Cyclical,0.1862,138.9,0.7383
SLM,SLM Corporation,Financial Services,0.02752,20.74,0.7348
PLAB,Photronics  Inc.,Technology,0.02386,18.74,0.7306
BSBR,Banco Santander Brasil SA,Financial Services,1.49105,5.5482,0.7293
SMFG,Sumitomo Mitsui Financial Group,Financial Services,0.13378,7.52,0.7192
BLDR,Builders FirstSource  Inc.,Industrials,0.61617,78.63,0.7122
EBR.B,Centrais Electricas Brasileiras,Utilities,3.16572,5.595,0.7108
SNX,TD SYNNEX Corporation,Technology,0.24829,109.12,0.7081
CACI,CACI International  Inc.,Technology,0.9067,273.18,0.7077
TGT,Target Corporation,Consumer Defensive,0.92362,225.83,0.7075
FBC,Flagstar Bancorp  Inc.,Financial Services,0.11435,52.13,0.7025
KARO,Karooooo Ltd.,Technology,0.00715,33.2,0.6951
FCX,Freeport-McMoRan  Inc.,Basic Materials,1.00466,44.33,0.6875
EBR,Centrais Electricas Brasileiras,Utilities,3.23994,5.73,0.6782
MANT,ManTech International Corporati,Technology,0.1988,73.2,0.6769
PFE,Pfizer  Inc.,Healthcare,1.09879,55.54,0.6767
RZA,Reinsurance Group of America  I,None,0.05595,25.9,0.6621
SF,Stifel Financial Corporation,Financial Services,0.46098,74.57,0.6614
EOG,EOG Resources  Inc.,Energy,0.14822,102.0,0.6504
AOSL,Alpha and Omega Semiconductor L,Technology,0.01077,54.32,0.6478
CRMT,America's Car-Mart  Inc.,Consumer Cyclical,0.06687,100.84,0.6414
CE,Celanese Corporation Celanese C,Basic Materials,2.12649,172.07,0.6396
RIO,Rio Tinto Plc,Basic Materials,2.76947,75.66,0.6336
TROW,T. Rowe Price Group  Inc.,Financial Services,0.22043,177.31,0.6332
AEO,American Eagle Outfitters  Inc.,Consumer Cyclical,0.33146,23.95,0.6308
ATKR,Atkore Inc.,Industrials,0.01539,105.45,0.6289
BMA,Banco Macro S.A.,Financial Services,0.0,13.99,0.6243
MLI,Mueller Industries  Inc.,Industrials,0.18227,57.94,0.6232
BBDO,Banco Bradesco Sa,Financial Services,4.07731,2.9,0.6218
FN,Fabrinet,Technology,0.23894,118.0,0.6185
SIGIP,Selective Insurance Group  Inc.,Financial Services,0.10246,25.76,0.6182
SPXC,SPX Corporation,Industrials,0.07417,56.58,0.6066
SMCI,Super Micro Computer  Inc.,Technology,0.1146,45.29,0.6026
EMR,Emerson Electric Company,Industrials,0.24208,97.28,0.5963
SIMO,Silicon Motion Technology Corpo,Technology,0.26546,90.5,0.5941
PLXS,Plexus Corp.,Technology,0.12935,92.29,0.5886
BRK.A,Berkshire Hathaway Inc.,Financial Services,3.29044,480000.1,0.588
EXPD,Expeditors International of Was,Industrials,0.49353,123.88,0.5845
SLAB,Silicon Laboratories  Inc.,Technology,0.04044,186.5,0.5817
BIO,Bio-Rad Laboratories  Inc.,Healthcare,0.05849,663.16,0.5788
ERIC,Ericsson,Technology,5.34726,11.36,0.5723
TNET,TriNet Group  Inc.,Industrials,0.1199,87.15,0.5717
SB,Safe Bulkers  Inc,Industrials,0.00387,3.6,0.5703
ANTM,Anthem  Inc.,Healthcare,2.19758,434.99,0.5622
BRDG,Bridge Investment Group Holding,Real Estate,0.00461,22.72,0.5606
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,0.30503,108.43,0.5563
EPD,Enterprise Products Partners L.,Energy,4.16501,23.83,0.5516
JEF,Jefferies Financial Group Inc.,Financial Services,3.48394,38.06,0.5503
COST,Costco Wholesale Corporation,Consumer Defensive,0.45816,536.18,0.5485
CNXC,Concentrix Corporation,Technology,1.40592,164.47,0.5483
ORAN,Orange,Communication Services,0.06597,11.31,0.5475
DELL,Dell Technologies Inc.,Technology,1.03086,60.17,0.5474
AVT,Avnet  Inc.,Technology,0.06594,41.32,0.5459
LNC,Lincoln National Corporation,Financial Services,0.8317,72.69,0.5423
VSTO,Vista Outdoor Inc.,Consumer Cyclical,0.54403,44.48,0.5359
LFC,China Life Insurance Company Li,Financial Services,0.14189,8.66,0.5253
AMAT,Applied Materials  Inc.,Technology,8.01215,150.81,0.5233
ATHM,Autohome Inc.,Communication Services,0.10098,33.27,0.5134
NVO,Novo Nordisk A/S,Healthcare,0.52234,99.56,0.5051
RDY,Dr. Reddy's Laboratories Ltd,Healthcare,0.0032,63.39,0.505
NVR,NVR  Inc.,Consumer Cyclical,0.15118,5692.03,0.5008
CIEN,Ciena Corporation,Technology,2.3857,73.05,0.4922
VCTR,Victory Capital Holdings  Inc. ,Financial Services,0.03063,34.59,0.492
EME,EMCOR Group  Inc.,Industrials,0.2728,124.72,0.4907
CSCO,Cisco Systems  Inc.,Technology,9.54511,61.13,0.4878
GSK,GlaxoSmithKline PLC,Healthcare,0.36255,45.06,0.4849
OMAB,Grupo Aeroportuario del Centro ,Industrials,0.03525,52.8163,0.4813
HMY,Harmony Gold Mining Company Lim,Basic Materials,0.03263,3.77,0.4776
EBAY,eBay Inc.,Consumer Cyclical,11.43035,63.28,0.4741
ONTO,Onto Innovation Inc.,Technology,0.198,95.16,0.474
BERY,Berry Global Group  Inc.,Consumer Cyclical,3.00995,73.21,0.4708
FOA,Finance of America Companies In,Financial Services,0.11425,4.16,0.4707
SBSW,D/B/A Sibanye-Stillwater Limite,Basic Materials,0.00104,14.61,0.468
TLYS,Tilly's  Inc.,Consumer Cyclical,0.09332,13.49,0.4655
GRBK,Green Brick Partners  Inc.,Consumer Cyclical,0.27456,26.49,0.465
WU,Western Union Company (The),Financial Services,0.42969,18.47,0.4638
ABEV,Ambev S.A.,Consumer Defensive,0.38952,2.72,0.4612
IIIN,Insteel Industries  Inc.,Industrials,0.01818,41.4,0.4607
ATH,Athene Holding Ltd.,Financial Services,1.02327,83.91,0.4598
TEF,Telefonica SA,Communication Services,3.83807,4.52,0.4578
PKG,Packaging Corporation of Americ,Consumer Cyclical,0.06328,137.15,0.4536
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,0.0274,90.29,0.447
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,1.10192,86.86,0.4463
PHM,PulteGroup  Inc.,Consumer Cyclical,1.91304,56.93,0.4442
MSFT,Microsoft Corporation,Technology,5.36233,304.8,0.4402
SYY,Sysco Corporation,Consumer Defensive,0.27288,80.42,0.4393
GS,Goldman Sachs Group  Inc. (The),Financial Services,14.59789,390.8,0.4367
HD,Home Depot  Inc. (The),Consumer Cyclical,4.46447,386.98,0.433
IPGP,IPG Photonics Corporation,Technology,0.94435,161.25,0.4325
UFPI,UFP Industries  Inc.,Basic Materials,0.40312,90.55,0.4273
VMW,Vmware  Inc.,Technology,5.14396,123.4,0.4262
NSIT,Insight Enterprises  Inc.,Technology,0.46658,103.02,0.4253
CB,Chubb Limited,Financial Services,10.59789,201.19,0.4239
IVZ,Invesco Ltd,Financial Services,1.67018,24.77,0.4198
RHI,Robert Half International Inc.,Industrials,0.12914,112.35,0.4165
BKE,Buckle  Inc. (The),Consumer Cyclical,0.3625,39.72,0.4164
BSMX,Banco Santander Mexico  S.A.  I,Financial Services,2.16604,5.7,0.4152
GNW,Genworth Financial Inc,Financial Services,0.14822,4.4,0.4144
MU,Micron Technology  Inc.,Technology,15.69163,95.62,0.4137
VIAC,ViacomCBS Inc.,Communication Services,11.57617,36.19,0.4106
BSIG,BrightSphere Investment Group I,Financial Services,0.06136,24.29,0.4072
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.15852,87.41,0.402
CINT,CI&T Inc,Technology,0.09854,11.14,0.4019
MFC,Manulife Financial Corporation,Financial Services,1.11368,20.68,0.3992
ENTG,Entegris  Inc.,Technology,6.62131,131.82,0.3968
KRO,Kronos Worldwide Inc,Basic Materials,0.03722,15.27,0.3958
UCTT,Ultra Clean Holdings  Inc.,Technology,1.91036,56.08,0.3949
DG,Dollar General Corporation,Consumer Defensive,1.70259,223.06,0.3924
UNH,UnitedHealth Group Incorporated,Healthcare,0.27878,467.43,0.392
SRAD,Sportradar Group AG,Technology,0.61299,15.5,0.3919
SCHN,Schnitzer Steel Industries  Inc,Basic Materials,0.3831,44.21,0.3919
GHLD,Guild Holdings Company,Financial Services,0.3273,13.93,0.3912
ESE,ESCO Technologies Inc.,Technology,0.71522,86.77,0.3895
CMRE,Costamare Inc.,Industrials,0.21276,12.65,0.3881
HII,Huntington Ingalls Industries  ,Industrials,2.99631,195.61,0.3839
BBD,Banco Bradesco Sa,Financial Services,3.16953,3.57,0.3839
SEB,Seaboard Corporation,Industrials,0.96448,4019.99,0.3839
ACLS,Axcelis Technologies  Inc.,Technology,0.05909,68.67,0.3819
GEF,Greif Inc.,Consumer Cyclical,0.67383,61.46,0.3818
AER,AerCap Holdings N.V.,Industrials,2.99477,67.72,0.381
COF,Capital One Financial Corporati,Financial Services,17.55738,154.69,0.381
TGNA,TEGNA Inc,Communication Services,2.94839,19.23,0.3808
HUN,Huntsman Corporation,Basic Materials,1.75567,38.1,0.3762
BK,The Bank of New York Mellon Cor,Financial Services,2.80732,62.33,0.3737
CIB,BanColombia S.A.,Financial Services,0.0,30.6,0.3711
SPNS,Sapiens International Corporati,Technology,0.07885,32.04,0.3709
CRCT,Cricut  Inc.,Technology,0.81106,23.37,0.3668
HSII,Heidrick & Struggles Internatio,Industrials,0.01479,45.12,0.3616
HHR,HeadHunter Group PLC,Industrials,0.00066,46.68,0.3609
TME,Tencent Music Entertainment Gro,Communication Services,0.28488,6.93,0.3606
CNA,CNA Financial Corporation,Financial Services,3.28381,46.74,0.3591
AN,AutoNation  Inc.,Consumer Cyclical,0.57618,112.61,0.3568
ESGRO,Enstar Group Limited - Deposito,Financial Services,0.57144,26.75,0.3546
AMKR,Amkor Technology  Inc.,Technology,3.27772,23.71,0.353
C,Citigroup  Inc.,Financial Services,19.19797,65.78,0.3514
FNF,FNF Group of Fidelity National ,Financial Services,5.97126,55.86,0.3508
PHG,Koninklijke Philips N.V. NY Reg,Healthcare,6.4595,34.04,0.35
CCSI,Consensus Cloud Solutions  Inc.,Technology,0.24961,56.8,0.3476
ITUB,Itau Unibanco Banco Holding SA,Financial Services,4.44101,4.23,0.3462
CROX,Crocs  Inc.,Consumer Cyclical,0.15974,125.7,0.3458
MGY,Magnolia Oil & Gas Corporation,Energy,0.02379,21.06,0.3451
ESGRP,Enstar Group Limited - Deposita,Financial Services,0.71416,28.88,0.3448
WFG,West Fraser Timber Co. Ltd,Basic Materials,3.43585,99.15,0.3445
SBS,Companhia de saneamento Basico ,Utilities,2.68367,6.4,0.3404
STLA,Stellantis N.V.,Consumer Cyclical,3.17278,21.59,0.34
HZO,MarineMax  Inc.  (FL),Consumer Cyclical,0.72549,53.08,0.3378
FL,Foot Locker  Inc.,Consumer Cyclical,3.51153,43.24,0.3376
BAP,Credicorp Ltd.,Financial Services,3.1809,134.12,0.3371
DAC,Danaos Corporation,Industrials,0.16646,73.04,0.3371
AMP,Ameriprise Financial  Inc.,Financial Services,1.34786,319.33,0.3304
TFC,Truist Financial Corporation,Financial Services,2.84472,66.77,0.3299
AFG,American Financial Group  Inc.,Financial Services,7.33232,137.73,0.3298
SAFT,Safety Insurance Group  Inc.,Financial Services,0.39153,83.36,0.3297
SSNC,SS&C Technologies Holdings  Inc,Technology,5.2335,83.03,0.3288
NICE,NICE Ltd,Technology,1.87258,268.01,0.3282
WOR,Worthington Industries  Inc.,Industrials,0.54543,58.58,0.3281
PATK,Patrick Industries  Inc.,Consumer Cyclical,0.56172,77.57,0.3258
VLY,Valley National Bancorp,Financial Services,0.22164,14.87,0.3253
MBIN,Merchants Bancorp,Financial Services,0.24169,48.99,0.3237
HYW,Hywin Holdings Ltd.,Financial Services,0.00604,5.5,0.3231
DFH,Dream Finders Homes  Inc.,Consumer Cyclical,0.13119,19.55,0.3217
PANL,Pangaea Logistics Solutions Ltd,Industrials,0.07272,3.95,0.3201
WRK,Westrock Company,Consumer Cyclical,2.32664,47.25,0.3167
CCU,Compania Cervecerias Unidas  S.,Consumer Defensive,0.0,16.15,0.3164
SVA,None,None,0.08491,6.47,0.3151
DDI,DoubleDown Interactive Co.  Ltd,Communication Services,0.04445,14.66,0.3133
EPAM,EPAM Systems  Inc.,Technology,5.94256,540.62,0.3127
SUN,Sunoco LP,Energy,0.37068,43.84,0.3126
CO,Global Cord Blood Corporation,Healthcare,0.05891,4.51,0.3125
ING,ING Group  N.V.,Financial Services,6.92282,15.4,0.3113
SEDG,SolarEdge Technologies  Inc.,Technology,0.99921,260.43,0.3091
CCK,Crown Holdings  Inc.,Consumer Cyclical,2.54466,109.54,0.3086
DRD,DRDGOLD Limited,Basic Materials,0.00212,8.31,0.3074
DGX,Quest Diagnostics Incorporated,Healthcare,4.26443,145.01,0.3064
GRMN,Garmin Ltd.,Technology,6.65101,132.15,0.3061
SHEN,Shenandoah Telecommunications C,Communication Services,0.00344,24.62,0.3047
ASML,ASML Holding N.V. - New York Re,Technology,17.78793,756.1,0.3025
AMOV,America Movil  S.A.B. de C.V.,Communication Services,1.84285,20.46,0.299
INFY,Infosys Limited,Technology,29.47628,25.6,0.2966
ZUMZ,Zumiez Inc.,Consumer Cyclical,0.28315,44.01,0.2936
ACGLN,Arch Capital Group Ltd. - Depos,Financial Services,5.70835,25.58,0.2933
SIGI,Selective Insurance Group  Inc.,Financial Services,1.92499,80.25,0.2931
BDC,Belden Inc,Technology,1.55309,61.25,0.2922
FOX,Fox Corporation,Communication Services,5.17579,36.84,0.2918
FCNCP,First Citizens BancShares  Inc.,Financial Services,0.54357,26.18,0.2871
AEP,American Electric Power Company,Utilities,4.90579,90.8,0.2858
IT,Gartner  Inc.,Technology,8.26272,291.23,0.2853
FBP,First BanCorp. New,Financial Services,0.6702,16.0,0.2831
FOXA,Fox Corporation,Communication Services,5.74688,40.07,0.2822
FLEX,Flex Ltd.,Technology,0.82431,18.04,0.2784
SMTC,Semtech Corporation,Technology,2.75442,79.96,0.2774
TIMB,TIM S.A.,Communication Services,2.58839,11.42,0.2767
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,9.48468,679.04,0.2767
LH,Laboratory Corporation of Ameri,Healthcare,6.1205,277.81,0.2754
SKY,Skyline Champion Corporation,Consumer Cyclical,0.16388,70.51,0.2749
BWXT,BWX Technologies  Inc.,Industrials,0.16836,49.03,0.2723
APH,Amphenol Corporation,Technology,16.75279,82.12,0.269
MPLX,MPLX LP,Energy,8.45141,31.38,0.2672
ASGN,ASGN Incorporated,Technology,2.13374,119.52,0.2671
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,11.38816,72.42,0.2657
EVTC,Evertec  Inc.,Technology,1.30101,47.59,0.2653
EXLS,ExlService Holdings  Inc.,Technology,3.18139,130.01,0.2627
NTRSO,Northern Trust Corporation - De,Financial Services,4.24128,26.5,0.2614
PINC,Premier  Inc.,Healthcare,0.2239,39.75,0.2607
ARW,Arrow Electronics  Inc.,Technology,1.20518,132.98,0.2593
MGIC,Magic Software Enterprises Ltd.,Technology,0.62465,19.72,0.2592
PRU,Prudential Financial  Inc.,Financial Services,7.85519,116.42,0.2588
AM,Antero Midstream Corporation,Energy,3e-05,10.21,0.2576
MEI,Methode Electronics  Inc.,Technology,1.04395,48.3,0.2571
ZBRA,Zebra Technologies Corporation,Technology,11.09678,525.8,0.2568
ICL,ICL Group Ltd.,Basic Materials,1.58878,10.99,0.2565
SFNC,Simmons First National Corporat,Financial Services,0.08573,31.42,0.2555
OBT,Orange County Bancorp  Inc.,Financial Services,0.01611,40.25,0.2542
POWI,Power Integrations  Inc.,Technology,3.37474,83.41,0.2542
SIFY,Sify Technologies Limited - Ame,Communication Services,0.07974,3.18,0.2537
ABCB,Ameris Bancorp,Financial Services,0.17191,55.14,0.2536
HAFC,Hanmi Financial Corporation,Financial Services,0.01616,26.4,0.2528
NOC,Northrop Grumman Corporation,Industrials,12.1205,397.61,0.2525
XLNX,Xilinx  Inc.,Technology,0.90157,191.33,0.2523
THRY,Thryv Holdings  Inc.,Communication Services,1.15709,33.3,0.2518
EDU,New Oriental Education & Techno,Consumer Defensive,1.80718,1.79,0.2501
VIACA,ViacomCBS Inc.,Communication Services,13.85114,40.53,0.2497
GIB,CGI Inc.,Technology,12.3379,84.98,0.2487
PAC,Grupo Aeroportuario Del Pacific,Industrials,0.0717,139.18,0.2484
AXP,American Express Company,Financial Services,12.15571,174.38,0.2469
ENSG,The Ensign Group  Inc.,Healthcare,0.28274,80.28,0.2469
NOA,North American Construction Gro,Energy,0.44385,15.54,0.2456
BG,Bunge Limited Bunge Limited,Consumer Defensive,4.14757,97.02,0.245
IBN,ICICI Bank Limited,Financial Services,1.28883,22.1,0.245
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,1.8951,7.93,0.2438
RGA,Reinsurance Group of America  I,Financial Services,1.81919,117.78,0.2431
RE,Everest Re Group  Ltd.,Financial Services,3.61661,284.6,0.2422
STC,Stewart Information Services Co,Financial Services,1.33077,78.43,0.2405
TRST,TrustCo Bank Corp NY,Financial Services,0.19913,35.52,0.24
FTDR,frontdoor  inc.,Consumer Cyclical,0.1221,37.34,0.2397
PNR,Pentair plc.,Industrials,1.88802,68.68,0.2393
OTTR,Otter Tail Corporation,Utilities,0.12228,63.96,0.2387
NXST,Nexstar Media Group  Inc.,Communication Services,4.49173,169.93,0.2381
IESC,IES Holdings  Inc.,Industrials,0.22456,51.09,0.2374
RCII,Rent-A-Center Inc.,Industrials,0.53904,45.85,0.2362
PUBM,PubMatic  Inc.,Technology,0.34156,26.82,0.2351
ET,Energy Transfer LP,Energy,17.85023,9.44,0.2348
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,2.22625,7.92,0.2346
